NQUEST,Y,CN,CD1,CD2,CD,C,S
953296,67391.873426,26800,0,0,0,26800,40591.873426
953304,83364.244273,38300,0,0,0,38300,45064.244273
953306,56502.320539,23320,0,3000,3000,26320,30182.320539
953315,53841.222944,18500,0,0,0,18500,35341.222944
953320,38446.483054,14100,0,0,0,14100,24346.483054
953325,63040.157946,43400,0,0,0,43400,19640.157946
953327,-52787.89452,21560,0,0,0,21560,-74347.89452
953336,43849.8814,18000,0,0,0,18000,25849.8814
953340,96693.683093,86200,0,0,0,86200,10493.683093
953346,30395.995737,27152,3400,0,3400,30552,-156.0042625
953351,141781.17942,98845.888175,0,0,0,98845.888175,42935.291243
953358,228583.05692,51600,0,0,0,51600,176983.05692
953360,52144.648305,33000,0,0,0,33000,19144.648305
953365,16604.648305,15600,0,4000,4000,19600,-2995.351695
953373,115322.6661,43400,0,0,0,43400,71922.666098
953375,152000.18534,66600,0,0,0,66600,85400.18534
953383,61022.409636,22900,0,0,0,22900,38122.409636
953399,75683.48201,67100,12000,0,12000,79100,-3416.51799
953400,57920.579713,31000,0,0,0,31000,26920.579713
953437,42892.930426,22100,0,500,500,22600,20292.930426
953441,39585.932216,24700,20000,0,20000,44700,-5114.067784
953442,122467.53835,24000,0,0,0,24000,98467.538345
953445,45329.115631,28400,0,0,0,28400,16929.115631
953449,23618.169074,16400,0,0,0,16400,7218.1690738
953461,13198.350053,16100,0,0,0,16100,-2901.649947
953468,369675.24092,56400,0,0,0,56400,313275.24092
953475,58535.279965,36400,0,0,0,36400,22135.279965
953476,17471.430036,25900,0,0,0,25900,-8428.569964
953480,33023.465236,28600,0,0,0,28600,4423.4652362
953500,79160.354184,17200,0,0,0,17200,61960.354184
953520,52793.402708,55040,23000,0,23000,78040,-25246.59729
953545,64259.669682,40800,0,0,0,40800,23459.669682
953550,58146.483054,34400,0,0,0,34400,23746.483054
953572,7504.6483054,14400,0,0,0,14400,-6895.351695
953585,26784.790962,21600,0,0,0,21600,5184.7909622
953599,58539.502248,57700,0,0,0,57700,839.50224763
953610,48792.966108,23300,0,1000,1000,24300,24492.966108
953621,94222.774677,34400,0,0,0,34400,59822.774677
953623,84502.770583,43200,0,0,0,43200,41302.770583
953624,165971.84227,40600,0,0,0,40600,125371.84227
953628,130848.58099,27800,0,0,0,27800,103048.58099
953647,21398.639073,21700,0,0,0,21700,-301.3609266
953663,74740.285314,35000,0,0,0,35000,39740.285314
953686,35109,25900,0,0,0,25900,9209
953687,69636.099087,34700,0,0,0,34700,34936.099087
953692,101572.64796,40060,0,0,0,40060,61512.647962
953699,133036.0653,55300,0,0,0,55300,77736.065298
953720,19565.494351,16000,0,0,0,16000,3565.4943514
953722,25606.943514,14840,0,0,0,14840,10766.943514
953729,60201.429752,25380,0,0,0,25380,34821.429752
953733,25701.859322,17600,0,0,0,17600,8101.8593222
953735,39006.197741,29400,0,0,0,29400,9606.1977405
953771,49362.544779,28100,0,2000,2000,30100,19262.544779
953807,75665.806844,45200,0,5000,5000,50200,25465.806844
953809,45009.27098,29640,0,2000,2000,31640,13369.27098
953863,43770.840687,25360,0,0,0,25360,18410.840687
953864,53692.966108,38100,0,2500,2500,40600,13092.966108
953877,96703.997151,37600,0,2500,2500,40100,56603.997151
953886,51880.882666,17400,0,0,0,17400,34480.882666
953888,124217.95065,69400,0,2000,2000,71400,52817.950652
953890,220961.76339,62600,0,0,0,62600,158361.76339
953897,527258.98955,78600,0,1000,1000,79600,447658.98955
953898,67577.412728,33632,0,0,0,33632,33945.412728
953904,47698.593003,22740,0,0,0,22740,24958.593003
953920,28340.874308,47214,0,700,700,47914,-19573.12569
953947,59118.73526,55489.448814,1800,0,1800,57289.448814,1829.2864461
953951,70703.743435,58800,0,0,0,58800,11903.743435
953969,67180,71200,0,0,0,71200,-4020
953975,55330.563629,25950,0,0,0,25950,29380.563629
953977,8450,10040,0,0,0,10040,-1590
953981,53768.988703,36400,0,0,0,36400,17368.988703
953991,16260.285317,10600,0,0,0,10600,5660.285317
954005,42500,29300,0,0,0,29300,13200
954006,80825.770834,25732,0,2000,2000,27732,53093.770834
954007,75843.743846,55900,0,0,0,55900,19943.743846
954018,29232.661608,24060,0,0,0,24060,5172.6616079
954032,69865.060494,21800,0,0,0,21800,48065.060494
954036,55404.943531,28000,0,0,0,28000,27404.943531
954041,67025.132011,30900,0,1000,1000,31900,35125.132011
954063,90769.137606,47100,0,0,0,47100,43669.137606
954085,62995.632759,35700,0,0,0,35700,27295.632759
954091,61646.483054,40800,0,0,0,40800,20846.483054
954094,32125.471757,27500,0,0,0,27500,4625.4717568
954121,103337.08963,88200,24500,25000,49500,137700,-34362.91037
954138,61906.070159,28400,0,0,0,28400,33506.070159
954139,77076.159374,57600,13000,0,13000,70600,6476.1593743
954141,69653.605605,54500,0,0,0,54500,15153.605605
954167,68589.272416,24850,0,0,0,24850,43739.272416
954168,61654.443862,19510,0,0,0,19510,42144.443862
954169,105669.15039,41700,0,0,0,41700,63969.150387
954173,201871.86443,124100,0,0,0,124100,77771.864433
954179,99462.714917,47910,0,0,0,47910,51552.714917
954181,44681.832261,25762,0,0,0,25762,18919.832261
954186,68393.050277,56140,0,0,0,56140,12253.050277
954189,116818.56277,71350,8000,0,8000,79350,37468.562771
954196,102457.72148,89200,0,0,0,89200,13257.721482
954200,39428.602439,20880,0,0,0,20880,18548.602439
954206,70878.742897,34700,0,1700,1700,36400,34478.742897
954208,33911.230695,29400,0,0,0,29400,4511.2306945
954240,84048.088394,30300,0,0,0,30300,53748.088394
954241,23854.386249,15000,0,0,0,15000,8854.3862491
954243,98931.481984,65600,0,1100,1100,66700,32231.481984
954247,40612.395481,37640,0,0,0,37640,2972.3954811
954249,58615.431588,34900,0,0,0,34900,23715.431588
954257,64353.592614,26350,0,0,0,26350,38003.592614
954258,29205.639944,17760,0,0,0,17760,11445.639944
954267,67824.750897,30240,250,500,750,30990,36834.750897
954274,50449.234776,33000,0,0,0,33000,17449.234776
954275,70549.239085,33500,0,750,750,34250,36299.239085
954324,31013.944916,22880,0,0,0,22880,8133.9449162
954361,67574.657171,22240,9000,0,9000,31240,36334.657171
954364,85063.262381,48900,0,0,0,48900,36163.262381
954367,36305.577966,16310,0,0,0,16310,19995.577966
954372,140226.47939,40000,0,0,0,40000,100226.47939
954433,82815.528074,54200,0,0,0,54200,28615.528074
954464,12554.919292,14700,0,0,0,14700,-2145.080708
954514,43181.193829,17940,0,0,0,17940,25241.193829
954521,100243.43785,59800,0,0,0,59800,40443.437854
954528,7740,8300,0,0,0,8300,-560
954545,75496.285423,45400,35000,2000,37000,82400,-6903.714577
954552,13006.197741,14700,0,0,0,14700,-1693.802259
954554,55326.986239,70770,13000,0,13000,83770,-28443.01376
954556,33176.977405,20860,0,0,0,20860,12316.977405
954574,46677.099404,21850,0,1000,1000,22850,23827.099404
954610,49192.966108,30000,0,0,0,30000,19192.966108
954613,31021.692092,23200,0,0,0,23200,7821.6920919
954614,46077.471757,22500,0,0,0,22500,23577.471757
954615,18430.988703,18600,0,0,0,18600,-169.0112973
954627,32409.296611,20200,0,1700,1700,21900,10509.296611
954629,20015.494351,17500,0,0,0,17500,2515.4943514
954632,54330.931572,28400,0,0,0,28400,25930.931572
954635,17623.536863,9900,0,0,0,9900,7723.5368625
954640,38679.695717,16300,0,0,0,16300,22379.695717
954645,62792.616392,22800,0,0,0,22800,39992.616392
954714,28813.957123,21200,0,0,0,21200,7613.9571228
954721,55692.246034,16900,0,0,0,16900,38792.246034
954756,106137.57904,42681.544936,0,1000,1000,43681.544936,62456.034108
954757,122221.69209,41200,0,0,0,41200,81021.692092
954758,70099.186443,17400,27000,0,27000,44400,25699.186443
954763,40857.808209,50200,12000,350,12350,62550,-21692.19179
954764,72616.920919,103200,0,0,0,103200,-30583.07908
954775,34456.345859,28140,49000,0,49000,77140,-42683.65414
954777,62723.954811,19800,0,0,0,19800,42923.954811
954792,44261.977405,32400,0,0,0,32400,11861.977405
954793,17207.747176,34380,0,0,0,34380,-17172.25282
954815,45360.912034,50850,0,0,0,50850,-5489.087966
954827,44723.122985,39860,0,1000,1000,40860,3863.1229853
954860,38428.819494,14400,0,0,0,14400,24028.819494
954863,37218.00806,26580,30,0,30,26610,10608.00806
954868,33042.853801,22200,0,0,0,22200,10842.853801
954872,23013.718644,14160,0,0,0,14160,8853.7186443
954898,56731.910568,28000,0,0,0,28000,28731.910568
954907,105583.0814,74000,0,0,0,74000,31583.081402
954911,54501.803501,29720,2500,0,2500,32220,22281.803501
954929,72501.598152,57300,0,0,0,57300,15201.598152
954936,79707.403957,42062,0,12000,12000,54062,25645.403957
954944,61874.684925,33900,0,3000,3000,36900,24974.684925
954946,35319.937373,23080,-100,0,-100,22980,12339.937373
954955,90376.872781,20900,0,0,0,20900,69476.872781
954960,102854.94238,31700,0,0,0,31700,71154.942376
954964,81458.784036,25800,2000,0,2000,27800,53658.784036
954965,32361.31402,22700,0,0,0,22700,9661.3140202
954977,45529.512617,31700,0,0,0,31700,13829.512617
954988,39283.669497,54200,0,0,0,54200,-14916.3305
955008,10906.197741,14540,0,0,0,14540,-3633.802259
955010,39542.292543,26600,0,0,0,26600,12942.292543
955017,9971.5494351,8800,0,0,0,8800,1171.5494351
955020,20357.561849,13000,0,300,300,13300,7057.5618491
955021,28827.758044,17600,0,2100,2100,19700,9127.7580436
955066,42127.494351,42600,0,0,0,42600,-472.5056486
955069,33803.718644,28000,19000,0,19000,47000,-13196.28136
955071,58246.483054,24800,0,0,0,24800,33446.483054
955073,40430.298361,24660,0,300,300,24960,15470.298361
955079,56070.076276,30100,24200,0,24200,54300,1770.0762757
955081,47741.435561,28870,0,0,0,28870,18871.435561
955102,65184.77192,61100,0,0,0,61100,4084.7719198
955104,50606.253248,27000,0,500,500,27500,23106.253248
955106,57039.75015,27100,0,0,0,27100,29939.75015
955110,9034.087573,15300,0,0,0,15300,-6265.912427
955111,51211.732052,27500,0,0,0,27500,23711.732052
955121,136048.088,134500,15000,0,15000,149500,-13451.912
955132,23705.552481,46900,0,0,0,46900,-23194.44752
955150,113108.09776,30000,0,0,0,30000,83108.097764
955151,46445.917063,18200,0,0,0,18200,28245.917063
955152,34230.988703,14800,0,0,0,14800,19430.988703
955156,29331.849107,16996,0,0,0,16996,12335.849107
955158,51613.297716,42950,20000,1400,21400,64350,-12736.70228
955163,110498.13218,31000,4000,0,4000,35000,75498.132183
955166,51920.988703,30100,0,0,0,30100,21820.988703
955167,206163.43787,95800,0,0,0,95800,110363.43787
955172,58930.988703,18300,0,0,0,18300,40630.988703
955175,44742.313857,26500,0,0,0,26500,18242.313857
955176,38779.688028,26600,0,0,0,26600,12179.688028
955179,74212.030217,38500,0,0,0,38500,35712.030217
955183,79607.122551,26100,0,0,0,26100,53507.122551
955194,13753.09887,48400,0,0,0,48400,-34646.90113
955204,141680.25476,69000,0,0,0,69000,72680.254764
955216,25700,21700,0,0,0,21700,4000
955219,37200.347721,18300,0,0,0,18300,18900.347721
955224,24718.058058,16400,0,0,0,16400,8318.0580584
955228,27585.047621,18900,0,0,0,18900,8685.0476213
955233,44649.946522,27700,0,1000,1000,28700,15949.946522
955234,18108.46046,19600,0,0,0,19600,-1491.53954
955235,13806.197741,25550,0,1500,1500,27050,-13243.80226
955237,22641.365665,18600,0,0,0,18600,4041.3656654
955238,8003.0988703,20800,0,0,0,20800,-12796.90113
955240,131914.65252,41400,0,0,0,41400,90514.652519
955244,25805.498096,23900,0,0,0,23900,1905.4980958
955246,28780,15900,0,0,0,15900,12880
955248,26046.483054,27200,0,0,0,27200,-1153.516946
955249,7630.9887027,13900,0,0,0,13900,-6269.011297
955254,46207.747176,32000,0,0,0,32000,14207.747176
955264,14468,11300,0,0,0,11300,3168
955265,32179.443149,28700,0,0,0,28700,3479.4431487
955267,54757.217538,41660,0,0,0,41660,13097.217538
955271,45059.757223,29100,0,1200,1200,30300,14759.757223
955273,16000,10260,0,0,0,10260,5740
955274,57367.109599,29100,-4200,0,-4200,24900,32467.109599
955293,9827.0310245,20381.234861,0,0,0,20381.234861,-10554.20384
955296,63034.205242,28179.944785,0,0,0,28179.944785,34854.260457
955301,38289.22057,32520,0,1000,1000,33520,4769.22057
955304,94229.941657,67700,0,0,0,67700,26529.941657
955307,16906.965436,32090,18000,4000,22000,54090,-37183.03456
955308,57457.323935,37016,0,3000,3000,40016,17441.323935
955310,40186.263524,31580,0,0,0,31580,8606.2635245
955311,27208.60871,19400,0,0,0,19400,7808.6087101
955312,25215.453144,21200,-5000,0,-5000,16200,9015.4531441
955315,54236.577565,25944,12300,0,12300,38244,15992.577565
955317,285039.61182,83650,13000,4000,17000,100650,184389.61182
955319,46156.268663,25600,0,0,0,25600,20556.268663
955322,58837.186443,37800,0,0,0,37800,21037.186443
955324,39012.629997,18200,0,0,0,18200,20812.629997
955325,39000.076285,20300,0,0,0,20300,18700.076285
955327,44425.979095,46900,0,0,0,46900,-2474.020905
955332,18364.487756,20700,0,0,0,20700,-2335.512244
955333,11315.494351,10920,0,0,0,10920,395.49435136
955334,26939.037142,24000,0,0,0,24000,2939.0371417
955335,126483.4474,65000,0,0,0,65000,61483.447403
955342,40690.335297,17720,0,2000,2000,19720,20970.335297
955344,50615.494351,33400,11500,0,11500,44900,5715.4943514
955345,42112.183407,27800,20000,0,20000,47800,-5687.816593
955346,30898,27300,10000,0,10000,37300,-6402
955348,39372,22600,12000,0,12000,34600,4772
955354,13244.648305,12150,0,0,0,12150,1094.6483054
955361,105912.94743,33900,0,500,500,34400,71512.94743
955364,20004.648305,28200,0,0,0,28200,-8195.351695
955368,43880.988703,40900,0,0,0,40900,2980.9887027
955373,35809.296611,22000,0,0,0,22000,13809.296611
955425,61427.790325,30140,0,0,0,30140,31287.790325
955426,108218.83067,64450,0,0,0,64450,43768.830665
955429,60812.58464,33750,0,0,0,33750,27062.58464
955431,40876.238629,19500,0,0,0,19500,21376.238629
955435,17201.59565,13200,0,0,0,13200,4001.5956502
955472,21701.601983,20800,0,0,0,20800,901.60198254
955487,11535.257864,24200,0,0,0,24200,-12664.74214
955488,66327.354669,22400,0,600,600,23000,43327.354669
955529,16518.044235,15960,0,0,0,15960,558.04423495
955544,76371.395683,44100,0,1000,1000,45100,31271.395683
955555,18443.384184,23000,0,0,0,23000,-4556.615816
955558,11800.681751,18600,-2500,100,-2400,16200,-4399.318249
955560,78085.965329,48200,0,0,0,48200,29885.965329
955579,46906.197741,29600,0,0,0,29600,17306.197741
955598,67326.368151,32000,0,0,0,32000,35326.368151
955621,17920,14220,0,0,0,14220,3700
955624,26860.883147,13700,0,0,0,13700,13160.883147
955635,208941.06863,66900,0,5000,5000,71900,137041.06863
955642,44430.263718,29400,0,0,0,29400,15030.263718
955653,55297.722276,28962,0,0,0,28962,26335.722276
955677,126722.13756,67900,0,4000,4000,71900,54822.137556
955679,79708.493866,37000,0,0,0,37000,42708.493866
955680,157711.4892,83950,0,0,0,83950,73761.489199
955685,91990.916056,51400,0,5000,5000,56400,35590.916056
955702,133643.68402,48600,0,0,0,48600,85043.684015
955710,33319.147958,24200,0,0,0,24200,9119.1479584
955717,214804.60836,253900,0,0,0,253900,-39095.39164
955720,64184.679509,30400,0,0,0,30400,33784.679509
955732,181187.03947,30680,0,0,0,30680,150507.03947
955743,166895.16579,128400,0,0,0,128400,38495.165791
955750,101691.98878,40400,0,0,0,40400,61291.988782
955753,92757.470905,51055,0,1773,1773,52828,39929.470905
955757,125170.44467,56000,0,0,0,56000,69170.444674
955763,59423.720636,26600,0,0,0,26600,32823.720636
955777,119857.34115,64000,219,0,219,64219,55638.341145
955778,180773.32441,65600,0,0,0,65600,115173.32441
955782,39598.596562,24000,0,0,0,24000,15598.596562
955797,111774.09306,61100,0,1000,1000,62100,49674.093057
955804,75543.202664,48300,-9000,0,-9000,39300,36243.202664
955833,82209.954465,48900,25000,0,25000,73900,8309.9544655
955839,48047.142536,46740,0,650,650,47390,657.14253571
955853,60984.498858,22500,0,0,0,22500,38484.498858
955865,79712.892066,54680,-500,0,-500,54180,25532.892066
955874,59177.46827,30900,0,0,0,30900,28277.46827
955875,53262.714687,42900,0,0,0,42900,10362.714687
955886,75708.493866,35400,0,0,0,35400,40308.493866
955919,116034.53273,55900,0,0,0,55900,60134.532728
955920,115736.23469,70400,0,1300,1300,71700,44036.234688
955935,30232.41527,32500,0,5000,5000,37500,-7267.58473
955960,29350.102368,15800,0,0,0,15800,13550.102368
955977,43204.648305,35600,0,0,0,35600,7604.6483054
955979,88552.033551,30190,0,0,0,30190,58362.033551
955983,60892.233285,40700,15000,0,15000,55700,5192.2332845
955986,46607.747176,32100,0,500,500,32600,14007.747176
955997,45338.624316,25300,0,1500,1500,26800,18538.624316
956006,89048.162403,40640,0,0,0,40640,48408.162403
956017,74118.506852,35800,0,0,0,35800,38318.506852
956041,193832.30257,72800,0,0,0,72800,121032.30257
956056,64908.493866,31900,0,1000,1000,32900,32008.493866
956081,94812.957276,63250,0,0,0,63250,31562.957276
956098,71374.947032,51700,0,0,0,51700,19674.947032
956118,47661.366671,29830,6500,0,6500,36330,11331.366671
956130,67683.944916,37810,0,0,0,37810,29873.944916
956141,42451.443398,32500,0,0,0,32500,9951.4433982
956147,60004.670993,24860,0,0,0,24860,35144.670993
956170,27121.097558,17136.449253,700,0,700,17836.449253,9284.6483054
956198,23290.272998,17400,0,0,0,17400,5890.2729976
956207,22000,13200,-5000,0,-5000,8200,13800
956223,142223.43552,92500,0,0,0,92500,49723.43552
956225,71926.303586,62040,0,0,0,62040,9886.3035864
956234,40046.483054,41600,0,0,0,41600,-1553.516946
956237,48018.740661,43200,0,1200,1200,44400,3618.7406612
956247,72902.415266,44500,0,0,0,44500,28402.415266
956251,102373.30962,130700,0,5000,5000,135700,-33326.69038
956254,72392.037277,90500,0,0,0,90500,-18107.96272
956258,70461.977405,26000,0,500,500,26500,43961.977405
956262,138149.26093,53000,0,0,0,53000,85149.260934
956279,38486.676156,25200,22000,0,22000,47200,-8713.323844
956318,10662.788983,7364,0,0,0,7364,3298.7889832
956322,22124.171188,16700,0,0,0,16700,5424.1711881
956326,30959.102107,19800,0,0,0,19800,11159.102107
956353,45292.848911,22400,0,0,0,22400,22892.848911
956356,55180.303045,24200,0,0,0,24200,30980.303045
956365,46914.111986,24900,0,0,0,24900,22014.111986
956366,37821.330789,22600,0,0,0,22600,15221.330789
956376,48774.419528,18780,0,0,0,18780,29994.419528
956399,50623.954811,34700,0,0,0,34700,15923.954811
956445,38200,37700,0,0,0,37700,500
956446,90090.795798,23333.892498,0,0,0,23333.892498,66756.9033
956449,45959.504645,30228.515943,0,0,0,30228.515943,15730.988703
956454,127909.84724,64680,0,0,0,64680,63229.847239
956455,59422.00254,47900,0,0,0,47900,11522.00254
956457,71490,27400,0,0,0,27400,44090
956459,43203.833668,50400,0,0,0,50400,-7196.166332
956460,12750.258685,13100,0,0,0,13100,-349.7413151
956467,53294.547966,49300,0,0,0,49300,3994.5479665
956468,38504.028531,31800,4000,0,4000,35800,2704.0285314
956474,13215.494351,27100,0,0,0,27100,-13884.50565
956475,33608.694652,18500,0,0,0,18500,15108.694652
956507,91229.893744,40300,0,0,0,40300,50929.893744
956523,40497.506968,22000,0,0,0,22000,18497.506968
956548,16900,12150,0,0,0,12150,4750
956558,73877.032092,40000,0,0,0,40000,33877.032092
956579,27300,21100,0,400,400,21500,5800
956581,51990.272216,23200,0,0,0,23200,28790.272216
956606,8400,22100,0,0,0,22100,-13700
956619,134126.86421,44100,0,0,0,44100,90026.864211
956631,6100,11600,0,0,0,11600,-5500
956645,13766.94454,13180,0,0,0,13180,586.9445402
956660,30406.52083,24100,0,0,0,24100,6306.5208299
956665,64655.185325,25200,0,0,0,25200,39455.185325
956672,47184.735017,19300,0,0,0,19300,27884.735017
956691,37203.09887,19600,0,0,0,19600,17603.09887
956693,22203.09887,18500,0,0,0,18500,3703.0988703
956762,10800.309887,10000,0,0,0,10000,800.30988703
956780,64830.704241,48400,0,3000,3000,51400,13430.704241
956781,78505.662577,43300,6000,0,6000,49300,29205.662577
956783,25046.483054,27500,0,0,0,27500,-2453.516946
956797,107605.50017,101370,0,2000,2000,103370,4235.5001651
956800,82033.696493,65463.261385,0,1500,1500,66963.261385,15070.435108
956801,62686.65701,56100,0,0,0,56100,6586.6570104
956807,27026.356823,25600,0,380,380,25980,1046.3568228
956826,14507.590836,34600,0,2000,2000,36600,-22092.40916
956838,48820.375366,49600,0,0,0,49600,-779.6246341
956863,99229.756704,51000,0,0,0,51000,48229.756704
956879,32104.648305,31700,0,0,0,31700,404.64830541
956886,14680.093009,12340,0,500,500,12840,1840.0930087
956888,47697.727551,22225,0,3000,3000,25225,22472.727551
956892,29838.189806,15800,350,200,550,16350,13488.189806
956895,37484.705061,15840,0,1400,1400,17240,20244.705061
956896,48154.943514,43900,0,0,0,43900,4254.9435136
956898,50044.470362,15562,0,0,0,15562,34482.470362
956899,43809.906909,25300,0,0,0,25300,18509.906909
956904,38221.035541,43500.883689,0,0,0,43500.883689,-5279.848148
956905,24407.156217,25800,0,0,0,25800,-1392.843783
956906,33721.692092,20300,13000,1000,14000,34300,-578.3079081
956916,36009.296611,31000,0,1000,1000,32000,4009.2966108
956918,82509.887027,44200,22500,4000,26500,70700,11809.887027
956921,78215.494351,59500,0,1500,1500,61000,17215.494351
956923,18657.778384,17400,15000,0,15000,32400,-13742.22162
956938,19974.122008,21200,0,800,800,22000,-2025.877992
956939,15616.570922,22200,0,0,0,22200,-6583.429078
956974,42159.544403,36200,0,0,0,36200,5959.5444034
956975,34276.028164,18000,0,0,0,18000,16276.028164
956986,79883.425713,30600,0,0,0,30600,49283.425713
956990,20976.402854,22000,0,0,0,22000,-1023.597146
957002,102018.10226,59000,0,0,0,59000,43018.102261
957007,13164.767781,13620,0,0,0,13620,-455.2322185
957009,67552.847078,32900,0,0,0,32900,34652.847078
957010,44968.927082,28900,0,0,0,28900,16068.927082
957013,53677.606031,28200,0,2000,2000,30200,23477.606031
957020,32741.082997,25800,0,0,0,25800,6941.082997
957023,31758.155974,7900,0,0,0,7900,23858.155974
957033,55481.038685,24100,0,3000,3000,27100,28381.038685
957046,34707.747176,19700,-3000,1500,-1500,18200,16507.747176
957048,40003.718644,25000,0,600,600,25600,14403.718644
957050,13811.775707,16500,0,0,0,16500,-2688.224293
957051,35253.09887,18950,0,600,600,19550,15703.09887
957052,86015.494351,37900,3500,1500,5000,42900,43115.494351
957057,20490.648804,18400,0,0,0,18400,2090.6488041
957061,16800,10400,0,0,0,10400,6400
957092,18001.239548,26900,0,500,500,27400,-9398.760452
957093,54215.494351,34750,0,600,600,35350,18865.494351
957094,24900,29200,0,0,0,29200,-4300
957095,15949.163849,15800,0,800,800,16600,-650.8361513
957097,7800.309887,12000,0,0,0,12000,-4199.690113
957098,47715.494351,28400,0,1200,1200,29600,18115.494351
957137,25152.965079,10800,0,0,0,10800,14352.965079
957154,10260.846046,9700,0,0,0,9700,560.84604595
957158,4800,12440,0,0,0,12440,-7640
957174,102067.7611,28960,0,2000,2000,30960,71107.761101
957206,46493.545728,19300,0,0,0,19300,27193.545728
957217,25680.988703,16600,0,0,0,16600,9080.9887027
957225,15574.952507,9000,0,0,0,9000,6574.9525068
957234,122984.24322,41300,0,4000,4000,45300,77684.243222
957238,99955.779665,25900,0,0,0,25900,74055.779665
957258,7200,6900,0,0,0,6900,300
957262,14400.619774,18600,0,0,0,18600,-4199.380226
957264,2400,11100,0,0,0,11100,-8700
957284,33667.989095,16800,20000,0,20000,36800,-3132.010905
957296,81653.573396,18600,0,0,0,18600,63053.573396
957303,9293.8232226,16600,0,0,0,16600,-7306.176777
957306,15606.197741,17500,0,0,0,17500,-1893.802259
957307,100511.9567,50000,1200,0,1200,51200,49311.956698
957313,25214.449905,17400,0,0,0,17400,7814.4499048
957315,79004.987843,44000,0,700,700,44700,34304.987843
957333,14418.004419,18000,0,0,0,18000,-3581.995581
957344,133384.43504,116600,0,500,500,117100,16284.435042
957386,21599.626381,20100,0,0,0,20100,1499.6263814
957397,28967.628271,18954,0,1200,1200,20154,8813.6282705
957492,36402.880687,18304,0,0,0,18304,18098.880687
957498,7200,9600,-400,0,-400,9200,-2000
957502,59046.712307,36000,0,0,0,36000,23046.712307
957506,25077.019264,20100,0,0,0,20100,4977.0192639
957508,35671.567599,31559.590194,0,0,0,31559.590194,4111.9774054
957509,53009.296611,25400,0,1000,1000,26400,26609.296611
957516,20246.483054,14400,0,0,0,14400,5846.4830541
957545,61837.380759,50330,0,500,500,50830,11007.380759
957548,79602.881349,33900,12500,0,12500,46400,33202.881349
957552,44981.999772,34600,0,0,0,34600,10381.999772
957556,35863.437395,25800,0,0,0,25800,10063.437395
957559,57046.483054,34300,0,0,0,34300,22746.483054
957564,59449.550274,26700,0,0,0,26700,32749.550274
957579,52630.253671,24800,250,0,250,25050,27580.253671
957586,112994.29785,77800,0,0,0,77800,35194.297848
957589,22115.494351,9340,0,0,0,9340,12775.494351
957610,37297.407715,26300,0,0,0,26300,10997.407715
957616,22600,10900,0,0,0,10900,11700
957652,25200,12600,0,0,0,12600,12600
957654,17600,16800,0,0,0,16800,800
957657,61012.105506,14250,0,0,0,14250,46762.105506
957661,64835.247952,25100,0,0,0,25100,39735.247952
957664,124038.84221,36700,0,0,0,36700,87338.842207
957671,51413.821748,28100,0,0,0,28100,23313.821748
957674,81318.779949,31700,0,0,0,31700,49618.779949
957677,49544.52654,20800,0,0,0,20800,28744.52654
957684,78541.490484,34800,0,0,0,34800,43741.490484
957687,56782.544342,25300,0,0,0,25300,31482.544342
957692,38217.383504,22600,0,0,0,22600,15617.383504
957693,27743.196444,28200,0,0,0,28200,-456.8035557
957696,87875.021053,35468,0,0,0,35468,52407.021053
957701,36899.80317,21624,0,1000,1000,22624,14275.80317
957705,44076.531945,20000,0,0,0,20000,24076.531945
957709,57422.411028,29600,0,0,0,29600,27822.411028
957711,64697.787136,43200,0,800,800,44000,20697.787136
957713,24159.865216,25098,0,0,0,25098,-938.1347839
957714,58666.778607,26900,0,0,0,26900,31766.778607
957721,64874.864395,46320,34000,0,34000,80320,-15445.1356
957729,80230.773112,44121.476501,0,0,0,44121.476501,36109.296611
957736,25201.296767,23000,0,0,0,23000,2201.2967669
957746,35477.13917,25150,0,0,0,25150,10327.13917
957749,62015.494351,37900,0,0,0,37900,24115.494351
957754,98521.996564,27100,0,0,0,27100,71421.996564
957760,51123.988217,31300,0,0,0,31300,19823.988217
957763,55670.715557,21200,0,0,0,21200,34470.715557
957764,17401.549435,17400,0,0,0,17400,1.5494351361
957769,39104.648305,22900,0,0,0,22900,16204.648305
957771,68902.31498,66900,0,0,0,66900,2002.31498
957775,43177.193125,26100,0,0,0,26100,17077.193125
957776,27530.893874,23900,0,20000,20000,43900,-16369.10613
957778,98101.4741,41000,0,0,0,41000,57101.4741
957780,27145.808575,23600,0,0,0,23600,3545.8085747
957788,67811.814042,56700,0,0,0,56700,11111.814042
957799,21600.003942,51600,0,0,0,51600,-29999.99606
957837,113144.56955,38800,0,0,0,38800,74344.569553
957852,50516.363163,37200,0,0,0,37200,13316.363163
957892,16108.463558,17000,0,0,0,17000,-891.5364416
957903,35873.954811,20800,0,0,0,20800,15073.954811
957908,51886.483054,31920,0,0,0,31920,19966.483054
957909,35912.619774,28163,0,580,580,28743,7169.6197741
957920,83496.326499,30449.854526,0,0,0,30449.854526,53046.471973
957924,28801.549435,25440,0,0,0,25440,3361.5494351
957931,33641.659036,27600,0,0,0,27600,6041.6590364
957938,99164.384788,60500,0,3000,3000,63500,35664.384788
957955,50472.991778,65075,500,0,500,65575,-15102.00822
957973,28527.364011,17800,0,0,0,17800,10727.364011
957983,51623.26566,41500,0,750,750,42250,9373.2656603
