NQUEST,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB_PROF,RATADEB,PFCOLL,PFNOCOLL
903768,,,,,,0,,0,0,0,,,,,,0,0
903770,,,,,,0,,0,0,0,,,,,,0,0
903904,,,,,,0,,0,0,0,,,,,,0,0
904055,,,,,,0,,0,0,0,,,,,,0,0
904114,,,,,,0,,0,0,0,,,,,,0,0
904236,,,,,,0,,0,0,0,,,,,,0,0
904242,,,,,,207000,,0,0,0,6000,5000,,,11000,207000,0
904245,,,,,,0,,0,0,0,,,,,,0,0
904491,,,,,,0,,0,0,0,,,,,,0,0
904510,,,,,,0,,0,0,0,,,,,,0,0
904577,,,,,,0,,0,0,0,,,,,,0,0
904580,,,,,,0,,0,0,0,,,,,,0,0
904583,,,,,,0,,0,0,0,,,,,,0,0
904587,,,,,,0,,0,0,0,,,,,,0,0
904723,,,,,,0,,0,0,0,,,,,,0,0
904730,,,,,,0,,0,0,0,,,,,,0,0
904732,,,,,,0,,0,0,0,,,,,,0,0
904878,,,,,,0,,0,0,0,,,,,,0,0
904888,,,,,,0,,0,0,0,,,,,,0,0
904927,15750,,,,,0,15750,0,0,0,,,250,,250,15750,0
904956,,,,,,0,,0,0,0,,,,,,0,0
905025,,,,,,0,,0,0,0,,,,,,0,0
905067,,,,,,0,,0,0,0,,,,,,0,0
905073,,,,,,0,,0,0,0,,,,,,0,0
905085,,,,,,0,,13800,0,0,,,,5300,5300,0,13800
905113,,,,,,0,,0,0,0,,,,,,0,0
905122,,,,,,0,,0,0,0,,,,,,0,0
905165,,,,,,0,,0,0,0,,,,,,0,0
905171,,,,,,0,,0,0,0,,,,,,0,0
905213,,,,,,0,,0,0,0,,,,,,0,0
905217,,,,,,0,,0,0,0,,,,,,0,0
905220,,,,5640,,0,5640,0,0,0,,,3240,,3240,0,5640
905472,,,,,,0,,0,0,0,,,,,,0,0
906080,1250,950,,,,0,2200,0,0,0,,,1300,,1300,1250,950
906126,,,,,,0,,0,0,0,,,,,,0,0
906266,,,,,,0,,0,1176.5766608,0,,,,,,0,1176.5766608
906329,,,,,,0,,0,0,0,,,,,,0,0
906362,,,,,,0,,0,0,0,,,,,,0,0
906415,,,,,,0,,0,0,0,,,,,,0,0
906436,,,,,,0,,0,0,0,,,,,,0,0
906503,,,,,,0,,0,0,0,,,,,,0,0
906532,,,,,,0,,0,0,0,,,,,,0,0
906538,,,,,,0,,0,0,0,,,,,,0,0
906545,,2000,,,,10000,2000,0,0,0,5000,,800,,5800,12000,0
906624,,,,,,0,,0,0,0,,,,,,0,0
906647,,,,,,0,,0,0,0,,,,,,0,0
906726,,,,,,0,,0,0,0,,,,,,0,0
906885,,,,,,0,,0,0,0,,,,,,0,0
906891,,,,,,0,,0,0,0,,,,,,0,0
906946,,,,,,0,,0,0,0,,,,,,0,0
906948,4600,,,,,0,4600,0,0,0,,,2916,,2916,4600,0
907074,,,,,,0,,0,0,0,,,,,,0,0
907373,,,,,,0,,0,0,0,,,,,,0,0
907437,,,,,,0,,0,0,0,,,,,,0,0
907441,,,,,,0,,0,0,0,,,,,,0,0
907490,,,,,,0,,0,0,0,,,,,,0,0
907536,,,,,,0,,0,0,0,,,,,,0,0
907644,,,,,,0,,0,0,0,,,,,,0,0
907648,,,,,,0,,0,0,0,,,,,,0,0
907674,,,,,,0,,0,0,0,,,,,,0,0
907776,,,,,,0,,0,0,0,,,,,,0,0
907846,,,,,,0,,0,0,0,,,,,,0,0
907852,,,,,,0,,0,0,0,,,,,,0,0
907944,,,,,,0,,0,0,0,,,,,,0,0
907985,,,,,,0,,0,0,0,,,,,,0,0
908051,,,,,,0,,0,0,0,,,,,,0,0
908194,,,,,,0,,0,0,0,,,,,,0,0
908214,,,,,,0,,0,0,0,,,,,,0,0
908344,,,,,,0,,0,0,0,,,,,,0,0
908384,,,,,,0,,0,0,0,,,,,,0,0
908516,7000,,,,,0,7000,0,0,4963.3841982,,,1000,,1000,0,11963.384198
908519,,,,,,0,,0,0,0,,,,,,0,0
908530,,,,,,0,,0,0,0,,,,,,0,0
908553,,,,,,0,,0,0,0,,,,,,0,0
908691,,,,,,98200,,0,0,0,,16600,,,16600,98200,0
908706,,,,,,0,,0,0,0,,,,,,0,0
908711,5500,,,,,0,5500,0,0,0,,,3000,,3000,0,5500
908864,,,,,,0,,0,0,0,,,,,,0,0
909050,,,,,,0,,0,0,0,,,,,,0,0
909113,,,,,,0,,0,0,0,,,,,,0,0
909133,,,,,,0,,0,0,0,,,,,,0,0
909236,,,,,,0,,0,0,0,,,,,,0,0
909244,13000,,,,,0,13000,0,0,0,,,2100,,2100,0,13000
909250,,,,,,80000,,0,0,0,,20000,,,20000,80000,0
909256,,,,,,0,,0,0,0,,,,,,0,0
909259,,,,,,0,,0,0,0,,,,,,0,0
909389,,,,,,0,,0,0,0,,,,,,0,0
909390,,,,,,0,,0,0,0,,,,,,0,0
909399,,,,,,0,,0,0,0,,,,,,0,0
909401,,,,,,0,,0,0,0,,,,,,0,0
909441,,,,,,0,,0,0,0,,,,,,0,0
909442,7000,,,,,0,7000,0,0,0,,,2400,,2400,0,7000
909471,,,,,,0,,0,0,0,,,,,,0,0
909480,,,,,,18000,,0,0,0,3000,,,,3000,18000,0
909493,,,,,,0,,0,0,0,,,,,,0,0
909502,,,,,,0,,0,0,0,,,,,,0,0
909623,,,,,,90000,,0,0,0,7200,,,,7200,90000,0
909624,,,,,,0,,0,0,0,,,,,,0,0
909632,,,,,5000,0,5000,0,0,0,,,1100,,1100,0,5000
909639,,,,,,0,,0,0,0,,,,,,0,0
909668,,,,,,0,,0,0,0,,,,,,0,0
909671,,,,,,0,,0,0,0,,,,,,0,0
909695,,,,,,0,,0,0,0,,,,,,0,0
909727,,,,,,0,,0,0,0,,,,,,0,0
909728,,,,,,0,,0,0,0,,,,,,0,0
909732,,,,,,0,,0,0,0,,,,,,0,0
909737,,,,,,0,,0,0,0,,,,,,0,0
909744,,,,,,0,,0,0,0,,,,,,0,0
909745,3400,2960,,,,0,6360,0,0,0,,,6100,,6100,3400,2960
909753,,,,,,0,,0,0,0,,,,,,0,0
909754,,,,,,0,,0,0,0,,,,,,0,0
909798,,,,,,0,,0,0,0,,,,,,0,0
909800,,,,,,60000,,0,0,0,4200,,,,4200,0,60000
909856,,,,,,217000,,0,0,0,11136,,,,11136,217000,0
909926,,,,,,0,,0,0,0,,,,,,0,0
909978,,,,1000,,100000,1000,0,0,12000,2750,,200,,2950,100000,13000
909997,,,,,,0,,0,0,0,,,,,,0,0
910009,,,,,,0,,0,0,0,,,,,,0,0
910013,,,,,,5000,,0,0,0,270,,,,270,0,5000
910042,,,,,,0,,0,0,1500,,,,,,0,1500
910045,,,,,,0,,0,0,0,,,,,,0,0
910051,,,,,,0,,0,0,0,,,,,,0,0
910057,,,,,,0,,0,0,0,,,,,,0,0
910061,,,,,,0,,0,0,0,,,,,,0,0
910065,,,,,,0,,0,0,0,,,,,,0,0
910087,,,,,,0,,0,0,0,,,,,,0,0
910106,,,,,,0,,0,0,0,,,,,,0,0
910148,,,,,,0,,0,0,0,,,,,,0,0
910152,,,,,,0,,0,0,0,,,,,,0,0
910156,,,,,,0,,0,0,0,,,,,,0,0
910176,,,,,,0,,0,0,0,,,,,,0,0
910218,,,,,,0,,0,0,0,,,,,,0,0
910236,,,,,,0,,0,0,0,,,,,,0,0
910274,183000,,,,,409000,183000,1163000,1000,0,24000,6000,56600,124000,210600,1730000,26000
910335,,,,,,0,,0,0,0,,,,,,0,0
910358,,,,,,0,,0,0,0,,,,,,0,0
910373,,,,,,0,,0,0,0,,,,,,0,0
910422,,,,,,4600,,0,0,0,2300,,,,2300,4600,0
910476,4550,,,,,0,4550,0,0,0,,,4100,,4100,4550,0
910480,,,,,,0,,0,0,0,,,,,,0,0
910483,,,,,,0,,0,0,0,,,,,,0,0
910484,,,,,,0,,0,0,0,,,,,,0,0
910485,,,,,,0,,0,0,0,,,,,,0,0
910503,,,,,,0,,0,0,0,,,,,,0,0
910509,,,,,,0,,0,0,0,,,,,,0,0
910514,,,,,,0,,0,0,0,,,,,,0,0
910519,,,,,,0,,0,0,0,,,,,,0,0
910525,,,,,,0,,0,0,0,,,,,,0,0
910528,,,,,,0,,0,0,0,,,,,,0,0
910561,,,,,,0,,0,0,0,,,,,,0,0
910564,,,,,,0,,0,0,0,,,,,,0,0
910567,,,,,,0,,0,0,0,,,,,,0,0
910633,,,,,,0,,0,0,0,,,,,,0,0
910659,,,,,,0,,0,0,0,,,,,,0,0
910662,,,,,,0,,0,0,0,,,,,,0,0
910672,,,,,,0,,0,0,0,,,,,,0,0
910675,,,,,,0,,0,0,0,,,,,,0,0
910685,,,,,,0,,0,0,0,,,,,,0,0
910686,,,,,,0,,0,0,0,,,,,,0,0
910703,,,,,,0,,0,0,0,,,,,,0,0
910714,,1200,,,,0,1200,0,0,0,,,1300,,1300,0,1200
910757,,,,,,0,,0,0,0,,,,,,0,0
910814,,,,,,0,,0,0,5118.1658839,,,,,,0,5118.1658839
910816,,,,,,0,,0,0,0,,,,,,0,0
910833,,,,,,0,,0,0,0,,,,,,0,0
910839,,,,,,0,,0,0,0,,,,,,0,0
910841,,,,,,0,,0,0,0,,,,,,0,0
910842,,,,,,0,,0,0,500,,,,,,0,500
910859,,,,,,0,,0,0,0,,,,,,0,0
910860,,,,,,0,,0,0,0,,,,,,0,0
910882,,,,,,0,,0,0,0,,,,,,0,0
910886,,,,,,0,,0,0,0,,,,,,0,0
910933,,,,,,0,,0,0,0,,,,,,0,0
910937,,,,,,0,,0,0,0,,,,,,0,0
910951,,,,,,0,,0,0,0,,,,,,0,0
910974,,,,,,0,,0,0,0,,,,,,0,0
910983,,,,,,0,,0,0,0,,,,,,0,0
910984,,,,,,0,,0,0,0,,,,,,0,0
910994,4000,,,,,0,4000,0,0,0,,,2670,,2670,0,4000
911007,,,,,,0,,0,0,0,,,,,,0,0
911033,,,,,,0,,0,0,0,,,,,,0,0
911047,,,,,,0,,0,0,0,,,,,,0,0
911061,,,,,,0,,0,0,0,,,,,,0,0
911071,,,,,,0,,0,0,0,,,,,,0,0
911078,,,,,,0,,0,0,0,,,,,,0,0
911082,,,,,,0,,0,0,0,,,,,,0,0
911083,,,,,,0,,0,1573.9725638,0,,,,,,0,1573.9725638
911087,5000,,,,,40000,5000,0,0,0,5000,,5000,,10000,5000,40000
911093,,,,,,7500,,0,0,0,6000,,,,6000,7500,0
911115,,,,,,0,,0,0,0,,,,,,0,0
911116,,,,,,0,,0,0,0,,,,,,0,0
911117,,,,,,0,,0,0,0,,,,,,0,0
911118,,,,,,0,,0,0,0,,,,,,0,0
911119,,,,,,0,,0,0,0,,,,,,0,0
911120,,,,,,0,,0,0,0,,,,,,0,0
911133,1200,,,,,0,1200,0,0,0,,,2400,,2400,0,1200
911158,,,,,,0,,0,0,0,,,,,,0,0
911164,,,,,,0,,0,0,0,,,,,,0,0
911168,,,,,,0,,0,1387.6192563,0,,,,,,0,1387.6192563
911175,,,,,,0,,0,0,0,,,,,,0,0
911188,,,,,,0,,0,0,0,,,,,,0,0
911248,,,,,,0,,0,0,0,,,,,,0,0
911328,,,,,,0,,0,0,0,,,,,,0,0
911350,,,,,,0,,0,0,0,,,,,,0,0
911351,,,,,,0,,0,0,0,,,,,,0,0
911366,,,,,,56840,,0,0,0,5960,,,,5960,56840,0
911371,,,,,,0,,0,0,0,,,,,,0,0
911394,,,,,,0,,0,0,0,,,,,,0,0
911423,,,,,,0,,0,0,0,,,,,,0,0
911425,,,,,,0,,0,0,0,,,,,,0,0
911448,12500,,,250,,73000,12750,0,2500,0,4200,,777,,4977,85500,2750
911470,,,,,,0,,0,0,0,,,,,,0,0
911482,,,,,,0,,0,0,0,,,,,,0,0
911509,,,,,,0,,0,0,0,,,,,,0,0
911522,,,,,,0,,0,0,0,,,,,,0,0
911531,,,,,,0,,0,0,0,,,,,,0,0
911563,,,,,,0,,0,0,0,,,,,,0,0
911579,,,,,,0,,0,0,0,,,,,,0,0
911580,,,,,,0,,0,0,0,,,,,,0,0
911638,,,,,,0,,0,0,0,,,,,,0,0
911652,4000,,,,,0,4000,0,0,0,,,4000,,4000,4000,0
911689,,,,,,0,,0,0,0,,,,,,0,0
911706,,,,,,0,,0,0,0,,,,,,0,0
911811,,,,,,0,,0,0,0,,,,,,0,0
911816,,,,,,0,,0,0,0,,,,,,0,0
911871,,,,,,0,,0,0,0,,,,,,0,0
911889,,,,,,0,,0,0,2500,,,,,,0,2500
911922,,,,,,0,,0,0,0,,,,,,0,0
911938,,,,,,0,,0,0,0,,,,,,0,0
911952,,,,,,0,,0,0,0,,,,,,0,0
911962,,,,,,0,,0,0,0,,,,,,0,0
911963,,,,,,0,,0,0,0,,,,,,0,0
911966,,,,,,0,,0,0,0,,,,,,0,0
911972,,,,,,0,,0,0,0,,,,,,0,0
911992,,,,,,0,,0,0,0,,,,,,0,0
911993,,,,,,0,,0,0,0,,,,,,0,0
911997,,,,,,0,,0,0,0,,,,,,0,0
912022,,,,,,105000,,0,0,0,7000,,,,7000,105000,0
912042,,,,,,0,,0,0,0,,,,,,0,0
912051,,,,,,0,,0,0,0,,,,,,0,0
912087,,,,,,0,,0,0,0,,,,,,0,0
912095,,,,,,0,,0,0,0,,,,,,0,0
912146,,,,,,0,,0,0,4478.4675077,,,,,,0,4478.4675077
912147,18000,,,,,0,18000,0,0,0,,,2000,,2000,0,18000
912148,,,,,,0,,0,0,0,,,,,,0,0
912150,,,,,,0,,0,0,3828.4060734,,,,,,0,3828.4060734
912151,,,,,,21000,,0,0,0,4320,,,,4320,21000,0
912154,,,,,,45000,,0,0,4594.0321356,1020,,,,1020,45000,4594.0321356
912185,,,,,,0,,0,0,0,,,,,,0,0
912192,,,,,,0,,0,0,0,,,,,,0,0
912205,,,,,,0,,15000,0,0,,,,,,0,0
912222,,,,,,0,,0,0,0,,,,,,0,0
912223,,,,,,0,,0,0,0,,,,,,0,0
912227,,,,,,0,,0,0,0,,,,,,0,0
912229,,,,,,0,,0,0,0,,,,,,0,0
912261,,,,,,0,,0,0,0,,,,,,0,0
912262,,,,,,0,,0,0,0,,,,,,0,0
912274,,,,,,0,,0,0,0,,,,,,0,0
912338,,,,,,0,,0,0,0,,,,,,0,0
912342,,,,,,70000,,0,0,0,12000,,,,12000,70000,0
912360,,,,,,0,,0,0,0,,,,,,0,0
912362,,,,,,0,,0,0,0,,,,,,0,0
912367,,,,,,0,,0,0,0,,,,,,0,0
912372,,,,,,0,,0,4000,0,,,,,,0,4000
912377,,,,,,0,,0,0,0,,,,,,0,0
912382,,,,,,0,,0,0,10000,,,,,,0,10000
912385,200,,,,,0,200,0,1355.1261279,0,,,2000,,2000,0,1555.1261279
912398,,,,,,0,,0,0,0,,,,,,0,0
912409,,,,,,0,,0,250,0,,,,,,0,250
912449,4200,,,,,0,4200,0,0,0,,,3250,,3250,0,4200
912451,,,,,,0,,0,0,0,,,,,,0,0
912453,,,,,,0,,0,0,0,,,,,,0,0
912456,,,,,,0,,0,0,0,,,,,,0,0
912482,,,,,,0,,0,0,0,,,,,,0,0
912552,,,,,,0,,0,0,0,,,,,,0,0
912555,,,,,,20000,,0,0,0,3350,,,,3350,20000,0
912563,,,,,,0,,0,0,0,,,,,,0,0
912591,3000,,,,,0,3000,0,0,0,,,2700,,2700,0,3000
912597,,,,,,0,,0,0,0,,,,,,0,0
912634,,,,,,0,,0,0,0,,,,,,0,0
912635,,,,,,0,,0,0,0,,,,,,0,0
912638,,,,,,0,,0,0,0,,,,,,0,0
912664,7000,,,,,120000,7000,0,0,0,9000,,3600,,12600,0,127000
912694,,,,,,0,,0,0,0,,,,,,0,0
912716,,,,,,0,,0,0,0,,,,,,0,0
912721,,,,,,0,,0,0,0,,,,,,0,0
912731,,,,,,0,,0,0,0,,,,,,0,0
912768,,,,,,0,,0,0,0,,,,,,0,0
912815,,,,,,0,,0,0,0,,,,,,0,0
912821,,,,,,0,,0,0,0,,,,,,0,0
912891,,,,,,0,,0,0,0,,,,,,0,0
912905,,,,,,192000,,0,0,0,11850,,,,11850,127000,65000
912947,,,,,,0,,0,0,0,,,,,,0,0
913072,,,,,,0,,0,0,0,,,,,,0,0
913080,,,,,,44000,,0,0,0,4200,,,,4200,44000,0
913151,,,,,,12000,,0,0,0,6200,,,,6200,12000,0
913161,,,,,,0,,0,0,0,,,,,,0,0
913196,,,,,,0,,0,0,0,,,,,,0,0
913203,,,,,,0,,0,0,0,,,,,,0,0
913207,,,,,,0,,0,0,0,,,,,,0,0
913208,,,,,,0,,0,0,0,,,,,,0,0
913216,,,,,,0,,0,0,0,,,,,,0,0
913229,,,,,,0,,0,0,0,,,,,,0,0
913236,,,,,,0,,0,0,0,,,,,,0,0
913237,,,,,,0,,0,0,0,,,,,,0,0
913245,,,,,,0,,0,0,0,,,,,,0,0
913250,,,,,,0,,0,0,0,,,,,,0,0
913254,,,,,,0,,0,0,0,,,,,,0,0
913259,,,,,,0,,0,0,0,,,,,,0,0
913300,,,,,,0,,0,0,0,,,,,,0,0
913307,,,,,,0,,0,0,0,,,,,,0,0
913322,,,,,,0,,0,0,0,,,,,,0,0
913323,,,,,,0,,0,0,0,,,,,,0,0
913329,,,,,,0,,0,0,0,,,,,,0,0
913345,,,,,,0,,0,0,0,,,,,,0,0
913415,,,,,,0,,0,0,0,,,,,,0,0
913420,,,,,,0,,0,0,0,,,,,,0,0
913424,,,,,,0,,0,0,0,,,,,,0,0
913447,,,,,,58000,,0,0,0,5800,,,,5800,0,58000
913470,,,,,,0,,0,0,0,,,,,,0,0
913471,,,,,,0,,0,0,0,,,,,,0,0
913472,1100,,,,,65000,1100,0,0,0,6400,,1200,,7600,66100,0
913474,,,,,,0,,0,0,0,,,,,,0,0
913481,1600,,,,,0,1600,0,0,0,,,3120,,3120,0,1600
913486,6500,,,,,0,6500,0,0,0,,,3400,,3400,0,6500
913487,5760,,,,,0,5760,0,0,0,,,1440,,1440,5760,0
913499,,,,,,0,,0,0,0,,,,,,0,0
913564,,,,,,0,,0,0,0,,,,,,0,0
913577,,,,,,0,,0,0,0,,,,,,0,0
913612,,,,,,0,,0,0,0,,,,,,0,0
913613,,,,,,0,,0,0,0,,,,,,0,0
913645,,,,,,0,,0,0,0,,,,,,0,0
913646,,,,,,0,,0,0,0,,,,,,0,0
913651,,,,,,0,,0,0,0,,,,,,0,0
913656,,,,,,0,,0,0,0,,,,,,0,0
913658,,,,,,0,,0,0,0,,,,,,0,0
913660,3000,,,,,0,3000,0,0,0,,,3000,,3000,0,3000
913662,,,,,,0,,0,0,0,,,,,,0,0
913668,,,,,,0,,0,0,0,,,,,,0,0
913669,,,,,,0,,0,0,0,,,,,,0,0
913681,,,,,,0,,0,0,0,,,,,,0,0
913701,,,,,,0,,0,0,0,,,,,,0,0
913742,,,,,,0,,0,0,0,,,,,,0,0
913752,,,,,,0,,0,0,0,,,,,,0,0
913754,,,,,,0,,0,0,0,,,,,,0,0
913766,,,,,,0,,0,0,0,,,,,,0,0
913767,,,,,,0,,0,0,0,,,,,,0,0
913768,,,,,,0,,0,0,0,,,,,,0,0
913777,,,,,,0,,0,0,0,,,,,,0,0
913779,,,,,,0,,0,0,0,,,,,,0,0
913780,,,,,,0,,0,0,0,,,,,,0,0
913784,,,,,,0,,0,0,4542.0385516,,,,,,0,4542.0385516
913788,,,,,,0,,0,0,0,,,,,,0,0
913826,,,,,,0,,0,0,0,,,,,,0,0
913827,,,,,,0,,0,0,0,,,,,,0,0
913830,,,,,,0,,0,0,0,,,,,,0,0
913874,,,,,,0,,0,0,0,,,,,,0,0
913876,,,,,,0,,0,0,0,,,,,,0,0
913902,,,,,,0,,0,0,0,,,,,,0,0
913909,,,,,,0,,0,0,0,,,,,,0,0
913912,,,,,,0,,0,0,0,,,,,,0,0
913925,,,,,,0,,0,0,0,,,,,,0,0
913926,,,,,,0,,0,0,0,,,,,,0,0
913933,,,,,,0,,0,0,0,,,,,,0,0
913934,,,,,,0,,0,0,0,,,,,,0,0
913946,,,,,,0,,0,0,0,,,,,,0,0
913950,,,,,,0,,0,0,0,,,,,,0,0
913953,,,,,,0,,0,0,0,,,,,,0,0
913954,,,,,,0,,0,0,0,,,,,,0,0
913961,,,,,,0,,0,0,0,,,,,,0,0
913962,,,,,,0,,0,0,0,,,,,,0,0
913965,,,,,,0,,0,0,0,,,,,,0,0
914003,,,,,,0,,0,0,0,,,,,,0,0
914006,,,,,,0,,0,0,0,,,,,,0,0
914011,,,,,,0,,0,0,0,,,,,,0,0
914047,,,,,,0,,0,0,0,,,,,,0,0
914051,,,,,,0,,0,0,0,,,,,,0,0
914055,,,,,,0,,0,0,0,,,,,,0,0
914056,,,,,,0,,0,0,0,,,,,,0,0
914059,,,,,,0,,0,0,0,,,,,,0,0
914060,,,,,,0,,0,0,0,,,,,,0,0
914113,,,,,,0,,0,0,0,,,,,,0,0
914137,,,,,,0,,0,0,0,,,,,,0,0
914144,,,,,,0,,0,0,0,,,,,,0,0
914148,,,,,,0,,0,0,0,,,,,,0,0
914149,,,,,,0,,0,0,0,,,,,,0,0
914186,,,,,,0,,0,0,0,,,,,,0,0
914187,,,,,,0,,0,0,0,,,,,,0,0
914188,,,,,,0,,0,0,0,,,,,,0,0
914190,,,,,,0,,0,0,0,,,,,,0,0
914280,,,,,,0,,0,0,0,,,,,,0,0
914286,,,,,,0,,0,0,0,,,,,,0,0
914406,,4600,,,,7300,4600,0,0,0,2700,,2700,,5400,0,11900
914421,25000,,,,,0,25000,0,0,0,,,12000,,12000,0,25000
914454,,,,,,0,,0,0,0,,,,,,0,0
914456,,,,,,0,,0,0,0,,,,,,0,0
914460,,,,,,0,,0,0,0,,,,,,0,0
914461,,,,,,0,,0,0,0,,,,,,0,0
914508,,,,,,0,,0,0,0,,,,,,0,0
914525,,,,,,0,,0,0,0,,,,,,0,0
914547,,,,,,0,,0,0,0,,,,,,0,0
914551,6000,,,,,0,6000,0,0,0,,,3360,,3360,0,6000
914602,,,,,,0,,0,0,0,,,,,,0,0
914611,,,,,,0,,0,0,0,,,,,,0,0
914633,,,,,,0,,0,0,0,,,,,,0,0
914635,14300,,,,,0,14300,0,0,0,,,2800,,2800,0,14300
914637,,,,,,0,,0,0,0,,,,,,0,0
914640,,,,,,0,,0,0,0,,,,,,0,0
914646,7000,,,,,60000,7000,0,0,0,4200,,2400,,6600,60000,7000
914657,,,,,,0,,0,0,0,,,,,,0,0
914677,,,,,,0,,0,0,0,,,,,,0,0
914680,,,,,,0,,0,0,0,,,,,,0,0
914687,,,,,,0,,0,0,0,,,,,,0,0
914699,,,,,,37660,,0,0,0,7512,,,,7512,37660,0
914706,,,4160,,,0,4160,0,0,0,,,840,,840,0,4160
914715,,,,,,0,,0,0,0,,,,,,0,0
914722,,,,,,0,,0,0,0,,,,,,0,0
914733,,,,,,0,,0,0,0,,,,,,0,0
914735,,,,,,0,,0,0,0,,,,,,0,0
914763,,,,,,0,,0,0,0,,,,,,0,0
914801,15000,,,,,0,15000,0,0,0,,,15000,,15000,0,15000
914828,,,,,,0,,0,0,0,,,,,,0,0
914849,10000,,,,,0,10000,0,0,0,,,5000,,5000,10000,0
914874,,,,,,0,,0,0,0,,,,,,0,0
914877,,,,,,0,,0,0,0,,,,,,0,0
914902,,,,,,0,,0,0,0,,,,,,0,0
914912,,,,,,0,,0,0,0,,,,,,0,0
914913,,,,,,0,,0,0,0,,,,,,0,0
914914,,,,,,0,,0,0,0,,,,,,0,0
914934,,,,,,0,,0,0,0,,,,,,0,0
914956,,,,,,0,,0,0,0,,,,,,0,0
914962,,,,,,0,,10000,0,4751.4982005,,,,,,0,4751.4982005
914966,,,,,,0,,0,0,0,,,,,,0,0
915002,,,,,,0,,0,0,0,,,,,,0,0
915004,,,,,,0,,0,0,0,,,,,,0,0
915008,,,,,,0,,0,0,0,,,,,,0,0
915010,,,,,,0,,0,0,0,,,,,,0,0
915011,,,,,,0,,0,0,0,,,,,,0,0
915047,,,,,,0,,0,0,0,,,,,,0,0
915051,,,,,,0,,0,0,0,,,,,,0,0
915053,,,,,,0,,0,0,0,,,,,,0,0
915091,,,,,,0,,0,0,0,,,,,,0,0
915096,,,,,,0,,0,0,0,,,,,,0,0
915099,,,,,,0,,0,0,0,,,,,,0,0
915104,,,,,,0,,0,0,0,,,,,,0,0
915107,,,,,,0,,6000,0,0,,,,,,0,0
915110,,,,,,0,,0,0,0,,,,,,0,0
915113,11000,,,,,0,11000,0,0,0,,,7000,,7000,0,11000
915161,,,,,,0,,0,0,0,,,,,,0,0
915165,,,,,,0,,0,0,0,,,,,,0,0
915197,2869,,,,,0,2869,0,0,0,,,1812,,1812,2869,0
915212,,,,,,0,,0,0,0,,,,,,0,0
915224,,,,,,0,,0,0,0,,,,,,0,0
915234,,,,,,0,,0,0,1000,,,,,,0,1000
915236,,,,,,0,,0,0,0,,,,,,0,0
915242,,,,,,0,,0,0,0,,,,,,0,0
915243,,,,,,0,,0,0,0,,,,,,0,0
915250,,,,,,0,,0,0,0,,,,,,0,0
915318,,,,,,0,,0,0,0,,,,,,0,0
915320,,,,,,0,,0,0,0,,,,,,0,0
915336,,,,,,0,,0,0,0,,,,,,0,0
915338,,,,,,0,,0,0,2000,,,,,,0,2000
915372,,,,,,0,,0,0,0,,,,,,0,0
915377,,,,,,0,,0,0,0,,,,,,0,0
915413,,,,,,0,,0,0,0,,,,,,0,0
915421,,,,,,0,,0,0,0,,,,,,0,0
915455,,,,,,0,,0,0,0,,,,,,0,0
915468,,,,,,0,,0,0,0,,,,,,0,0
915470,,,,,,0,,0,0,0,,,,,,0,0
915488,7250,,,,,0,7250,0,0,0,,,750,,750,0,7250
915506,,,,,,0,,0,0,0,,,,,,0,0
915507,,,,,,0,,0,0,0,,,,,,0,0
915513,,,,,,0,,0,0,0,,,,,,0,0
915528,,,,,,0,,0,0,0,,,,,,0,0
915569,,,,,,0,,0,0,0,,,,,,0,0
915571,,,,,,0,,0,0,0,,,,,,0,0
915578,2000,,,,,90000,2000,0,0,0,6960,,2400,,9360,90000,2000
915580,,,,,,0,,0,0,0,,,,,,0,0
915632,,,,,,0,,0,0,0,,,,,,0,0
915636,,,,,,0,,0,0,0,,,,,,0,0
915646,,,,,,0,,0,0,0,,,,,,0,0
915653,,,,,,0,,0,0,0,,,,,,0,0
915678,,,,,,0,,0,0,0,,,,,,0,0
915680,,,,,,0,,0,0,0,,,,,,0,0
915692,,,,,,0,,0,0,0,,,,,,0,0
915698,,,,,,0,,0,0,0,,,,,,0,0
915705,,,,,,0,,0,0,0,,,,,,0,0
915707,,,,,,0,,0,0,0,,,,,,0,0
915724,,,,,,0,,0,0,0,,,,,,0,0
915728,,,,,,0,,0,0,0,,,,,,0,0
915746,,,,,,0,,0,0,0,,,,,,0,0
915767,,,,,,0,,0,0,0,,,,,,0,0
915768,,,,,,0,,0,0,0,,,,,,0,0
915774,,,,,,0,,0,0,0,,,,,,0,0
915775,,,,,,0,,0,0,0,,,,,,0,0
915784,,,,,,0,,0,0,0,,,,,,0,0
915786,,,,,,0,,0,0,0,,,,,,0,0
915789,,,,,,0,,0,0,0,,,,,,0,0
915819,,,,,,0,,0,0,0,,,,,,0,0
915860,,,,,,0,,0,0,0,,,,,,0,0
915882,,,,,,0,,0,0,0,,,,,,0,0
915897,6000,,,,,80000,6000,0,0,0,8000,,2500,,10500,0,86000
915902,,,,,,0,,0,0,0,,,,,,0,0
915909,,,,,,0,,0,0,0,,,,,,0,0
915943,,,,,,70000,,0,0,0,4800,,,,4800,0,70000
915992,,,,,,0,,0,0,0,,,,,,0,0
