NQUEST,RCDOM,RCDOMAN,RCACC,RCPATTOA,RCPATTOB,RCMES19,RCAMM19,RCMES20,RCAMM20,RCANNI,RCANNI1,MISCOVID3,MISCOVIDV3,MISCOVID4,MISCOVIDV4,MISCOVID5,MISCOVIDV5,VARRED,VARREDA,VARREDB,VARREDCOME1,VARREDCOME2,VARREDCOME3,VARREDCOME4,VARREDCOME5,VARREDCOME6,VARREDFINE,VARREDFINEA,VARREDFINEB,ASPRED,IMPCOVID1,IMPCOVID2,IMPCOVID3,IMPCOVID4,DOCSEZB
931945,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,1
931958,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,1,1,1,1,2
931968,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
931969,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
931993,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,1
932021,2,,,,,,,,,10,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932027,2,,,,,,,,,0,,2,,2,,1,180,2,,,,,,,,,2,,,1,2,2,2,2,2
932043,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,3,,1000,1,2,2,2,2,2
932061,2,,,,,,,,,10,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932117,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932128,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,3,,50000,1,2,2,2,2,2
932131,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
932134,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,1,2
932152,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932160,2,,,,,,,,,0,,2,,2,,2,,3,,10000,2,2,2,2,2,2,2,,,2,2,2,2,2,2
932162,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932169,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
932178,2,,,,,,,,,,1,2,,2,,2,,1,20000,,,,,,,,2,,,2,2,2,2,2,2
932185,2,,,,,,,,,,1,2,,2,,2,,3,,4000,2,2,2,2,2,1,2,,,2,2,2,1,2,2
932191,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932207,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932213,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932225,2,,,,,,,,,3,,2,,2,,2,,3,,150000,2,2,2,1,2,1,3,,150000,2,2,2,2,2,2
932228,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
932236,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932238,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932239,2,,,,,,,,,0,,2,,2,,2,,3,,70000,2,2,2,2,2,2,2,,,1,2,2,2,2,2
932256,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932282,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932289,2,,,,,,,,,6,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,1
932290,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932304,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932306,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932311,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932312,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932318,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,1
932327,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
932328,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932332,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932341,2,,,,,,,,,2,,2,,2,,2,,3,,120000,2,2,2,2,1,2,2,,,3,2,2,1,2,1
932351,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932358,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932367,2,,,,,,,,,2,,2,,2,,2,,3,,60000,2,2,2,1,1,1,3,,60000,1,2,1,2,2,1
932377,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932381,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932412,1,3,1,1,1,6,700,12,700,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932431,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932447,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,1
932465,2,,,,,,,,,0,,2,,2,,2,,3,,10000,2,2,2,2,2,2,2,,,2,2,2,2,2,2
932476,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932501,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932532,2,,,,,,,,,1,,2,,2,,2,,1,40000,,,,,,,,3,,40000,1,2,2,2,2,1
932542,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932572,2,,,,,,,,,0,,2,,2,,2,,3,,200000,2,2,2,2,2,2,3,,200000,1,2,2,1,2,1
932577,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932579,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932586,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,4,,,1,2,2,2,2,2
932596,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,1
932611,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932623,2,,,,,,,,,4,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932629,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,3,,2500,1,2,2,2,2,2
932630,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932631,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932641,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
932645,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932652,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932653,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932661,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932663,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932666,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932673,2,,,,,,,,,1,,2,,2,,2,,3,,20000,2,2,2,2,2,1,2,,,3,2,2,2,2,2
932681,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,1,2,2
932694,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,4,,,1,2,2,2,2,2
932707,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932715,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932717,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
932721,1,3,1,2,2,6,80,12,62,,1,2,,,,1,350,2,,,,,,,,,2,,,1,2,2,2,2,2
932724,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
932741,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932742,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932760,2,,,,,,,,,10,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932773,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932774,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932777,3,,,,,,,,,,,2,,2,,2,,4,,,,,,,,,2,,,2,2,2,2,2,2
932780,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932810,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,1,2,1
932826,2,,,,,,,,,1,,2,,,,2,,3,,50,2,2,2,2,2,2,3,,20000,1,2,2,2,2,2
932832,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,1,200000,,3,2,2,1,2,1
932852,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932864,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
932875,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932883,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932910,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932911,2,,,,,,,,,3,,2,,2,,2,,3,,15000,2,2,2,2,2,1,2,,,1,2,2,1,2,2
932929,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,1,2,2,2
932957,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
932958,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
932980,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
932997,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933012,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933025,2,,,,,,,,,1,,2,,2,,2,,1,50000,,,,,,,,2,,,2,2,2,2,2,2
933036,2,,,,,,,,,0,,2,,2,,2,,1,40000,,,,,,,,2,,,3,2,2,2,2,2
933038,2,,,,,,,,,2,,2,,2,,2,,3,,10000,2,2,2,2,2,1,2,,,1,2,2,2,2,2
933043,3,,,,,,,,,,,2,,2,,2,,3,,50000,2,2,2,2,2,2,3,,40000,1,2,2,2,2,2
933045,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,1,1,2,2
933050,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933057,2,,,,,,,,,1,,2,,,,2,,4,,,,,,,,,4,,,1,2,2,2,2,2
933081,1,3,2,,,,,,,,1,2,,,,1,50,3,,500,2,2,2,2,2,1,4,,,1,2,2,2,2,2
933100,2,,,,,,,,,0,,2,,1,300,2,,1,60000,,,,,,,,2,,,1,2,2,2,2,1
933123,1,3,1,2,2,4,100,12,120,2,,2,,2,,2,,5,,,,,,,,,4,,,1,2,2,1,2,2
933146,2,,,,,,,,,,1,2,,2,,2,,4,,,,,,,,,4,,,1,2,2,2,2,2
933147,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933205,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933244,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933264,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933265,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
933279,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
933305,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
933346,2,,,,,,,,,1,,2,,2,,2,,3,,100000,2,2,2,1,1,2,2,,,2,2,2,2,2,2
933357,1,3,1,2,2,12,510,12,500,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933366,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933422,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933476,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933503,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933580,1,3,1,1,1,12,500,12,500,4,,2,,,,1,250,2,,,,,,,,,2,,,1,2,2,2,2,2
933616,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933683,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933686,2,,,,,,,,,10,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933774,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,1
933795,2,,,,,,,,,4,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933796,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933812,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933851,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
933853,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933854,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933862,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933865,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933877,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,1,2,2
933878,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933890,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933892,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933893,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933896,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933903,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933915,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
933925,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933926,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
933933,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933934,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933935,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933942,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933944,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933946,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933949,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
933953,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,3,,500,1,2,2,2,2,2
933955,2,,,,,,,,,5,,2,,2,,2,,4,,,,,,,,,4,,,1,2,2,2,2,2
933958,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
933966,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
933975,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934057,2,,,,,,,,,,1,2,,,,2,,5,,,,,,,,,5,,,5,2,2,2,2,2
934061,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,1,2
934062,3,,,,,,,,,,,2,,2,,2,,4,,,,,,,,,4,,,4,2,2,2,2,2
934063,2,,,,,,,,,6,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934111,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,3,,1000,2,2,2,2,2,1
934114,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934115,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
934132,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934140,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934141,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,1,2,2,2,1
934172,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934180,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934202,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,3,2,1,2,2,2
934215,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934231,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934259,2,,,,,,,,,,1,2,,2,,2,,3,,800000,2,2,2,2,2,2,3,,200000,2,2,2,2,2,2
934264,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934265,2,,,,,,,,,,1,2,,2,,2,,3,,80000,2,2,2,2,2,2,2,,,2,2,2,2,2,1
934266,2,,,,,,,,,,1,2,,2,,2,,4,,,,,,,,,2,,,2,2,2,2,2,2
934268,2,,,,,,,,,,1,2,,2,,2,,3,,50000,2,2,2,2,2,2,2,,,2,2,2,2,2,2
934276,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934277,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934278,2,,,,,,,,,,1,2,,2,,2,,3,,60000,2,2,2,2,2,2,2,,,4,2,2,2,2,2
934280,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934282,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934287,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934289,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934293,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,1,1000000,,2,2,2,2,2,2
934294,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
934295,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934296,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934301,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934306,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934307,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934308,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934312,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,3,,5000,1,2,2,2,2,2
934315,2,,,,,,,,,2,,2,,2,,2,,3,,15000,2,2,2,1,2,1,3,,15000,1,2,2,2,2,2
934316,2,,,,,,,,,,1,2,,2,,2,,3,,20000,2,2,2,2,2,2,2,,,1,2,2,2,2,2
934324,2,,,,,,,,,5,,2,,2,,2,,3,,10000,2,2,2,1,1,1,2,,,1,2,2,1,2,2
934327,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934329,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934334,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,1,5000,,2,2,2,2,2,2
934336,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934350,2,,,,,,,,,2,,2,,2,,2,,3,,27000,2,2,2,1,2,1,2,,,2,2,2,2,2,2
934357,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934358,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934363,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934365,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934368,1,1,1,2,2,12,240,12,240,,1,2,,,,1,70,2,,,,,,,,,3,,100,2,2,2,2,2,2
934377,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934389,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,3,,10000,2,2,2,2,2,2
934400,2,,,,,,,,,,1,2,,2,,2,,3,,20000,1,1,2,1,1,1,2,,,2,2,1,1,2,2
934406,2,,,,,,,,,100,,1,600,2,,2,,3,,1700,2,2,1,2,1,1,3,,1700,3,2,2,1,1,2
934411,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934412,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934424,2,,,,,,,,,4,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934437,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
934439,2,,,,,,,,,2,,2,,2,,2,,3,,45000,2,2,2,2,2,2,1,40000,,2,2,2,2,2,1
934442,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934443,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934446,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934453,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934461,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934462,2,,,,,,,,,,1,2,,2,,2,,3,,8000,2,2,2,2,2,2,3,,8000,2,2,2,2,2,2
934467,3,,,,,,,,,,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934469,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934480,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934481,3,,,,,,,,,,,2,,2,,2,,3,,20000,2,2,2,2,2,2,2,,,2,2,2,2,2,2
934483,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934491,2,,,,,,,,,4,,2,,2,,2,,3,,20000,2,2,2,2,2,2,3,,20000,2,2,2,2,2,2
934492,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934494,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934495,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
934496,3,,,,,,,,,,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934500,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934503,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934504,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934505,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934506,2,,,,,,,,,10,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934515,3,,,,,,,,,,,2,,,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
934519,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934520,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934524,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,1,1,2,2
934525,2,,,,,,,,,2,,2,,2,,2,,4,,,,,,,,,2,,,2,2,2,2,2,2
934551,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934552,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
934559,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934563,2,,,,,,,,,10,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934574,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934578,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934600,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934615,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,4,2,2,2,2,1
934621,2,,,,,,,,,6,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934629,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
934645,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,3,,20000,2,2,2,2,2,2
934671,2,,,,,,,,,4,,2,,2,,2,,3,,30000,2,2,2,2,2,2,2,,,2,2,2,1,2,2
934702,3,,,,,,,,,,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934713,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,4,2,2,2,2,1
934716,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,1
934718,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
934726,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934731,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
934734,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
934737,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
